id_campanha,ponto,data,1-Bromo-4-flurbenzeno,"2,4-D",2-Fluorobifenilo (Surrogate),2-Metilnaftaleno,Acenafteno,Acenaftileno,Acidez Total,Alaclor,Alcalinidade Total,Alcalinidade de Bicarbonato,Aldicarbe + Aldicarbe Sulfona + Aldicarbe Sulfóxido,Aldrin,Aldrin e Dieldrin,Aldrin+Dieldrin,Alumínio Total,Alumínio dissolvido,Ametrina,Amônia,Antraceno,Arsênio,Atrazina,"Atrazina + S-Clorotriazinas (DEA, DIA, DACT)",Benzeno,Benzo(a)antraceno,Benzo(a)pireno,Boro Total,Bário Total,Carbendazim,Carbofurano,Ceriodaphnia dubia,Chumbo,Cianeto Livre,Ciproconazol,Cis-Clordano,Clordano (Isômeros),Cloreto,Cloreto Dissolvido,Cloro Residual Total,Clorofila a,Clorotalonil,Clorpirifós + Clorpirifos-oxon,Cobalto Dissolvido,Cobalto Total,Cobre Dissolvido,Cobre total,Coliformes Termotolerantes,Coliformes Totais,Condutividade Elétrica,Condutividade Elétrica (In situ),Cor Aparente,Cor Verdadeira,Criseno,Cromo,Cádmio,Cálcio Dissolvido,Cálcio Total,Cálcio total,DDD(Isomeros),DDE(Isomeros),DDT(Isomeros),"DDT(p,p-DDT, p,p-DDD, p,p-DDE)",Decano(C10),Demanda Bioquímica de Oxigênio,Demanda Química de Oxigênio,Densidade de Cianobactérias,"Dibenzo(a,h)antraceno",Dieldrin,Difenoconazol,Dimetoato + ometoato,Diuron,Docosano (C22),Dodecano(C12),Dotriacontano(C32),Dureza Cálcio,Dureza total,Déficit de OD de acordo com mg/L,Déficit de oxigênio dissolvido,Eicosano(C20),"Endosulfan (a, b, sulfato)",Endosulfan sulfato,Endrin,Enterococos/Estreptococos,Epoxiconazol,Escherichia coli,Estanho Total,Etilbenzeno,Fenantreno,Fenóis,Feoftina,Ferro Dissolvido,Ferro Total,Fipronil,Fitano(C20),Fluoranteno,Fluoreno,Fluoreto,Flutriafol,Fosfato,Fósforo Total,Fósforo Total Dissolvido,Glifosato,Glifosato + AMPA,Gution,Heneicosano(C21),Hentriacontano(C31),Heptacloro,Heptacloro + Heptacloro Epóxido,Heptacosano(C27),Heptadecano(C17),Heptatriacontano(C37),Hexaclorobenzeno,Hexacosano(C26),Hexadecano(C16),Hexatriacontano(C36),Hidroxi-Atrazina,Lindano (gama-BHC),M-Paration,Magnésio Dissolvido,Magnésio Total,Malation,Mancozebe + ETU,Manganês Dissolvido,Manganês Total,Material Flutuante,Mercúrio,Metamidofós + Acefato,Metolaclor,Metolacloro,Metoxicloro,Metribuzim,Mirex (Dodecacloropentaciclodecano),Molibdênio Total,Molinato,Naftaleno,Nitrato,Nitrato (N),Nitrito,Nitrito (N),Nitrogênio Amoniacal,Nitrogênio Inorgânico,Nitrogênio Orgânico,Nitrogênio Total,Nitrogênio Total Kjeldahl,Nonacosano(C29),Nonadecano(C19),Nonano(C9),Nonatriacontano(C39),Níquel Dissolvido,Níquel Total,Nível de Água,Octacosano(C28),Octadecano(C18),Octano(C8),Octatriacontano(C38),Ortofosfato,Ortofosfato (P) Dissolvido,Ortofosfato (P) Total,Oxigênio dissolvido,P-Terfenil-d14 (Surrogate),PCB-101,PCB-118,PCB-138,PCB-153,PCB-180,PCB-28,PCB-52,PCBs,Paraquate,Pentacosano(C25),Pentadecano(C15),Pentatriacontano(C35),Picloram,Pireno,Potencial Redox,Potencial redox,Potássio Dissolvido,Potássio Total,Pristano(C19),Profenofós,Profundidade,Propargito,Protioconazol + ProticonazolDestio,Salinidade,Simazina,Sulfato,Sulfeto,Surfactantes Aniônicos,Sílica Dissolvido,Sódio Dissolvido,Sódio Total,Sólidos Dissolvidos Totais,Sólidos Sedimentáveis,Sólidos Suspensos Totais,Sólidos Totais,TPH Faixa Diesel (C14-C20),TPH Faixa Gasolina (C8-C11),TPH Faixa Querosene (C11-C14),TPH Faixa Óleos Lubrificantes (C20-C40),TPH Totais,Tebuconazol,Temperatura Ambiente,Temperatura ar,Temperatura da água,Tempo,Terbufós,Tetracontano(C40),Tetracosano(C24),Tetradecano(C14),Tetratriacontano(C34),Tiametoxam,Tiodicarbe,Tiram,Titânio Total,Tolueno,Trans-Clordano,Transparência,Triacontano(C30),Tricosano(C23),Tridecano(C13),Trifluralina,Trihalometanos,Tritriacontano(C33),Turbidez,Undecano(C11),Vanádio Total,Vazão,Xilenos,Zinco,a-BHC,a-Endosulfan,b-BHC,b-Endosulfan,d-BHC (Lindano),g-BHC (Lindano),m+p-Xileno,"o,p-DDD","o,p-DDE","o,p-DDT",o-Xileno,"p,p-DDD","p,p-DDE","p,p-DDT","p,p-DDT+p,p-DDE+p,p-DDD",p-Terfenil-d14 (Surrogate),pH,Índice de Estado Trófico - IET,Índice de Qualidade das Águas - IQA,Óleos e Graxas,Última Chuva
01/07/2021,AGUA_SUD_13,20/07/2021 08:07,,,,,,,,,,,,,,,,"0,03",,,,"0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,"59,0",,11,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,46100,,,,,,"0,11","1,31",,,,,,,,"0,08",,,,,,,,,,,,,,,,,,,,,,,,"0,12",,"<0,0002",,,,,,,,,,,,,,,,,"<0,3",,,,,,,"<0,01",,,,,,,,,"6,63",,,,,,,,,,,,,,,,,167,,,,,,,,,,,,,,,,"40,0","<0,3","21,5","61,5",,,,,,,,,,Nublado,,,,,,,,,,,,,,,,,,,"50,1",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"7,09",,,,Últimos 5 dias
01/07/2021,AGUA_SUD_14,08/07/2021 10:07,,,,,,,,,,,,,,,,"<0,02",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,"22,0",,<10,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,58,,,,,,"0,17","0,38",,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,"0,43",,"<0,0002",,,,,,,,,,,,,,,,,"0,8",,,,,,,"<0,01",,,,,,,,,"7,82",,,,,,,,,,,,,,,,,136,,,,,,,,,,,,,,,,"18,4","<0,3",<7,"21,2",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"1,69",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"5,86",,,,Mais de 5 dias
01/07/2021,AGUA_SUD_14,14/07/2021 11:07,,,,,,,,,,,,,,,,"<0,02",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,"22,0",,<10,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,18,,,,,,"0,14","0,38",,,,,,,,"0,02",,,,,,,,,,,,,,,,,,,,,,,,"0,39",,"<0,0002",,,,,,,,,,,,,,,,,"0,8",,,,,,,"<0,01",,,,,,,,,"7,27",,,,,,,,,,,,,,,,,133,,,,,,,,,,,,,,,,"14,6","<0,3",<7,"21,0",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"1,38",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"6,14",,,,Mais de 5 dias
01/07/2021,AGUA_SUD_14,21/07/2021 10:07,,,,,,,,,,,,,,,,"<0,02",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,"22,0",,<10,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,8,,,,,,"0,15","0,37",,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,"0,42",,"<0,0002",,,,,,,,,,,,,,,,,"0,7",,,,,,,"<0,01",,,,,,,,,"9,50",,,,,,,,,,,,,,,,,118,,,,,,,,,,,,,,,,"21,9","<0,3",<7,"22,6",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"3,04",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"6,30",,,,Mais de 5 dias
01/07/2021,AGUA_SUD_15,08/07/2021 10:07,,,,,,,,,,,,,,,,"<0,02",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,"29,0",,<10,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,17900,,,,,,"0,26","0,26",,,,,,,,"0,05",,,,,,,,,,,,,,,,,,,,,,,,"0,27",,"<0,0002",,,,,,,,,,,,,,,,,"1,1",,,,,,,"<0,01",,,,,,,,,"7,18",,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,"16,2","<0,3",<7,"17,4",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"1,96",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"6,21",,,,Mais de 5 dias
01/07/2021,AGUA_SUD_15,14/07/2021 11:07,,,,,,,,,,,,,,,,"<0,02",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,"35,0",,<10,,"<0,01","<0,001",,,,,,,,,"5,31",,,,,,,,,,,,,,,,,,,,,1960,,,,,,"0,15","0,32",,,,,,,,"0,07",,,,,,,,,,,,,,,,,,,,,,,,"0,27",,"<0,0002",,,,,,,,,,,,,,,,,"2,4",,,,,,,"<0,01",,,,,,,,,"6,14",,,,,,,,,,,,,,,,,109,,,,,,,,,,,,,,,,"28,6","<0,3","8,6","37,2",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"2,31",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"5,78",,,,Mais de 5 dias
01/07/2021,AGUA_SUD_15,21/07/2021 09:07,,,,,,,,,,,,,,,,"<0,02",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,"31,0",,<10,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,57900,,,,,,"0,19","0,45",,,,,,,,"0,11",,,,,,,,,,,,,,,,,,,,,,,,"0,31",,"<0,0002",,,,,,,,,,,,,,,,,"1,2",,,,,,,"<0,01",,,,,,,,,"6,92",,,,,,,,,,,,,,,,,"66,3",,,,,,,,,,,,,,,,"27,2","<0,3",<7,"28,8",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"5,83",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"6,27",,,,Mais de 5 dias
01/07/2021,AGUA_SUD_16,08/07/2021 11:07,,,,,,,,,,,,,,,,"0,02",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,"27,0",,14,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,1960,,,,,,"0,19","0,36",,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,"0,10",,"<0,0002",,,,,,,,,,,,,,,,,"0,7",,,,,,,"<0,01",,,,,,,,,"8,27",,,,,,,,,,,,,,,,,206,,,,,,,,,,,,,,,,"20,4","<0,3",<7,"20,2",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"3,40",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"6,42",,,,Mais de 5 dias
01/07/2021,AGUA_SUD_16,15/07/2021 09:07,,,,,,,,,,,,,,,,"<0,02",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,"27,0",,<10,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,2600,,,,,,"0,15","0,37",,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,"0,10",,"<0,0002",,,,,,,,,,,,,,,,,"0,7",,,,,,,"<0,01",,,,,,,,,"5,80",,,,,,,,,,,,,,,,,186,,,,,,,,,,,,,,,,"19,0","<0,3",<7,"22,6",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"2,20",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"6,60",,,,Mais de 5 dias
01/07/2021,AGUA_SUD_16,21/07/2021 11:07,,,,,,,,,,,,,,,,"0,04",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,"27,0",,<10,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,9100,,,,,,"0,18","0,37",,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,"0,10",,"<0,0002",,,,,,,,,,,,,,,,,"0,7",,,,,,,"<0,01",,,,,,,,,"8,65",,,,,,,,,,,,,,,,,204,,,,,,,,,,,,,,,,"24,4","<0,3",<7,"25,6",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"3,65",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"6,54",,,,Mais de 5 dias
01/07/2021,AGUA_SUD_17,12/07/2021 10:07,,,,,,,,,,,,,,,,"0,04",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,"22,0",,10,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,700,,,,,,"0,22","0,52",,,,,,,,"0,02",,,,,,,,,,,,,,,,,,,,,,,,"0,04",,"<0,0002",,,,,,,,,,,,,,,,,"0,7",,,,,,,"<0,01",,,,,,,,,"8,14",,,,,,,,,,,,,,,,,168,,,,,,,,,,,,,,,,"19,6","<0,3",<7,"21,6",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"6,20",,,,,"<0,02",,,,,,,,,,,,,,,,,"6,69",,,,Mais de 5 dias
01/07/2021,AGUA_SUD_18,07/07/2021 03:07,,,,,,,,,,,,,,,,"<0,02",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,"37,0",,18,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,4840,,,,,,"0,38","0,62",,,,,,,,"0,04",,,,,,,,,,,,,,,,,,,,,,,,"0,08",,"<0,0002",,,,,,,,,,,,,,,,,"0,6",,,,,,,"<0,01",,,,,,,,,"7,55",,,,,,,,,,,,,,,,,162,,,,,,,,,,,,,,,,"23,6","<0,3",<7,"28,0",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"5,27",,,,,"<0,02",,,,,,,,,,,,,,,,,"7,80",,,,Últimos 5 dias
01/07/2021,AGUA_SUD_19,08/07/2021 09:07,,,,,,,,,,,,,,,,"<0,02",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,"32,0",,<10,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,6800,,,,,,"0,18","0,30",,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,"0,21",,"<0,0002",,,,,,,,,,,,,,,,,"0,8",,,,,,,"<0,01",,,,,,,,,"7,61",,,,,,,,,,,,,,,,,166,,,,,,,,,,,,,,,,"20,2","<0,3",<7,"22,4",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"2,31",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"6,14",,,,Mais de 5 dias
01/07/2021,AGUA_SUD_19,14/07/2021 11:07,,,,,,,,,,,,,,,,"<0,02",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,"34,0",,12,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,6700,,,,,,"0,14","0,27",,,,,,,,"0,02",,,,,,,,,,,,,,,,,,,,,,,,"0,21",,"<0,0002",,,,,,,,,,,,,,,,,"1,1",,,,,,,"<0,01",,,,,,,,,"7,02",,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,,"21,4","<0,3",<7,"21,6",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"4,07",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"6,15",,,,Mais de 5 dias
01/07/2021,AGUA_SUD_19,21/07/2021 09:07,,,,,,,,,,,,,,,,"<0,02",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,"34,0",,<10,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,4840,,,,,,"0,13","0,30",,,,,,,,"0,02",,,,,,,,,,,,,,,,,,,,,,,,"0,22",,"<0,0002",,,,,,,,,,,,,,,,,"1,4",,,,,,,"<0,01",,,,,,,,,"8,04",,,,,,,,,,,,,,,,,121,,,,,,,,,,,,,,,,"27,6","<0,3",<7,"28,0",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"4,28",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"6,79",,,,Mais de 5 dias
01/07/2021,AGUA_SUD_20,08/07/2021 09:07,,,,,,,,,,,,,,,,"<0,02",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,"31,0",,10,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,914,,,,,,"0,13","0,29",,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,"0,15",,"<0,0002",,,,,,,,,,,,,,,,,"0,8",,,,,,,"<0,01",,,,,,,,,"6,71",,,,,,,,,,,,,,,,,262,,,,,,,,,,,,,,,,"17,2","<0,3",<7,"21,4",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"4,29",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"7,31",,,,Mais de 5 dias
01/07/2021,AGUA_SUD_20,14/07/2021 10:07,,,,,,,,,,,,,,,,"<0,02",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,"30,0",,<10,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,584,,,,,,"0,13","0,23",,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,"0,12",,"<0,0002",,,,,,,,,,,,,,,,,"0,5",,,,,,,"<0,01",,,,,,,,,"7,44",,,,,,,,,,,,,,,,,214,,,,,,,,,,,,,,,,"19,0","<0,3",<7,"19,0",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"3,03",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"7,29",,,,Mais de 5 dias
01/07/2021,AGUA_SUD_20,21/07/2021 08:07,,,,,,,,,,,,,,,,"<0,02",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,"28,0",,<10,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,774,,,,,,"0,11","0,34",,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,"0,17",,"<0,0002",,,,,,,,,,,,,,,,,"1,4",,,,,,,"<0,01",,,,,,,,,"7,63",,,,,,,,,,,,,,,,,172,,,,,,,,,,,,,,,,"26,0","<0,3",<7,"28,4",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"5,34",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"7,83",,,,Mais de 5 dias
01/07/2021,AGUA_TIM_01,07/07/2021 03:07,,,,,,,,,,,,,,,,N.A.,,,,N.A.,,,,,,,,,,,N.A.,,,,,,,,,,,,,N.A.,,,,,N.A.,,N.A.,,N.A.,N.A.,,,,,,,,,N.A.,,,,,,,,,,,,,,,,,,,,,N.A.,,,,,,N.A.,N.A.,,,,,,,,N.A.,,,,,,,,,,,,,,,,,,,,,,,,N.A.,,N.A.,,,,,,,,,,,,,,,,,N.A.,,,,,,,N.A.,,,,,,,,,N.A.,,,,,,,,,,,,,,,,,N.A.,,,,,,,,,,,,,,,,N.A.,N.A.,N.A.,N.A.,,,,,,,,,,N.A.,,,,,,,,,,,,,,,,,,,N.A.,,,N.A.,,N.A.,,,,,,,,,,,,,,,,,N.A.,,,,N.A.
01/07/2021,AGUA_TIM_01,15/07/2021 11:07,,,,,,,,,,,,,,,,N.A.,,,,N.A.,,,,,,,,,,,N.A.,,,,,,,,,,,,,N.A.,,,,,N.A.,,N.A.,,N.A.,N.A.,,,,,,,,,N.A.,,,,,,,,,,,,,,,,,,,,,N.A.,,,,,,N.A.,N.A.,,,,,,,,N.A.,,,,,,,,,,,,,,,,,,,,,,,,N.A.,,N.A.,,,,,,,,,,,,,,,,,N.A.,,,,,,,N.A.,,,,,,,,,N.A.,,,,,,,,,,,,,,,,,N.A.,,,,,,,,,,,,,,,,N.A.,N.A.,N.A.,N.A.,,,,,,,,,,N.A.,,,,,,,,,,,,,,,,,,,N.A.,,,N.A.,,N.A.,,,,,,,,,,,,,,,,,N.A.,,,,N.A.
01/07/2021,AGUA_TIM_01,23/07/2021 08:07,,,,,,,,,,,,,,,,"<0,02",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,135,,<10,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,4,,,,,,"<0,1","0,21",,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,"1,80",,"<0,0002",,,,,,,,,,,,,,,,,"1,3",,,,,,,"<0,01",,,,,,,,,"8,41",,,,,,,,,,,,,,,,,243,,,,,,,,,,,,,,,,"77,0","<0,3","10,0","87,0",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"20,8",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"7,63",,,,Mais de 5 dias
01/07/2021,AGUA_TIM_02,07/07/2021 02:07,,,,,,,,,,,,,,,,"<0,02",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,104,,10,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,54800,,,,,,"<0,1","0,22",,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,"0,17",,"<0,0002",,,,,,,,,,,,,,,,,"1,0",,,,,,,"<0,01",,,,,,,,,"6,72",,,,,,,,,,,,,,,,,223,,,,,,,,,,,,,,,,"75,0","<0,3","11,0","86,0",,,,,,,,,,Nublado,,,,,,,,,,,,,,,,,,,"4,68",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"6,89",,,,Mais de 5 dias
01/07/2021,AGUA_TIM_02,13/07/2021 10:07,,,,,,,,,,,,,,,,"<0,02",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,103,,<10,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,2700,,,,,,"<0,1","0,28",,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,"0,13",,"<0,0002",,,,,,,,,,,,,,,,,"0,6",,,,,,,"<0,01",,,,,,,,,"7,39",,,,,,,,,,,,,,,,,243,,,,,,,,,,,,,,,,"35,0","<0,3",<7,"41,0",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"6,54",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"6,61",,,,Mais de 5 dias
01/07/2021,AGUA_TIM_02,20/07/2021 03:07,,,,,,,,,,,,,,,,"<0,02",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,108,,<10,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,2092,,,,,,"<0,1","0,17",,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,"0,16",,"<0,0002",,,,,,,,,,,,,,,,,"0,4",,,,,,,"<0,01",,,,,,,,,"7,22",,,,,,,,,,,,,,,,,198,,,,,,,,,,,,,,,,"60,0","<0,3",<7,"62,5",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"8,85",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"7,51",,,,Mais de 5 dias
01/07/2021,AGUA_TIM_03,07/07/2021 02:07,,,,,,,,,,,,,,,,"<0,02",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,103,,<10,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,202,,,,,,"<0,1","0,19",,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,"0,15",,"<0,0002",,,,,,,,,,,,,,,,,"0,7",,,,,,,"<0,01",,,,,,,,,"4,93",,,,,,,,,,,,,,,,,208,,,,,,,,,,,,,,,,"78,0","<0,3","8,5","86,5",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"1,21",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"7,48",,,,Mais de 5 dias
01/07/2021,AGUA_TIM_03,13/07/2021 11:07,,,,,,,,,,,,,,,,"<0,02",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,103,,<10,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,132,,,,,,"<0,1","0,17",,,,,,,,"0,02",,,,,,,,,,,,,,,,,,,,,,,,"0,16",,"<0,0002",,,,,,,,,,,,,,,,,"0,6",,,,,,,"<0,01",,,,,,,,,"5,75",,,,,,,,,,,,,,,,,173,,,,,,,,,,,,,,,,"70,0","<0,3","10,0","80,0",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"2,23",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"7,19",,,,Mais de 5 dias
01/07/2021,AGUA_TIM_03,20/07/2021 03:07,,,,,,,,,,,,,,,,"<0,02",,,,"<0,001",,,,,,,,,,,"<0,01",,,,,,,,,,,,,"<0,007",,,,,104,,<10,,"<0,01","<0,001",,,,,,,,,<3,,,,,,,,,,,,,,,,,,,,,20,,,,,,"<0,1","0,17",,,,,,,,"<0,02",,,,,,,,,,,,,,,,,,,,,,,,"0,14",,"<0,0002",,,,,,,,,,,,,,,,,"1,0",,,,,,,"<0,01",,,,,,,,,"5,21",,,,,,,,,,,,,,,,,179,,,,,,,,,,,,,,,,"60,0","<0,3",<7,"65,5",,,,,,,,,,Bom,,,,,,,,,,,,,,,,,,,"3,01",,,N.A.,,"<0,02",,,,,,,,,,,,,,,,,"7,93",,,,Mais de 5 dias
01/07/2021,AGUA_TIM_04,07/07/2021 03:07,,,,,,,,,,,,,,,,N.A.,,,,N.A.,,,,,,,,,,,N.A.,,,,,,,,,,,,,N.A.,,,,,N.A.,,N.A.,,N.A.,N.A.,,,,,,,,,N.A.,,,,,,,,,,,,,,,,,,,,,N.A.,,,,,,N.A.,N.A.,,,,,,,,N.A.,,,,,,,,,,,,,,,,,,,,,,,,N.A.,,N.A.,,,,,,,,,,,,,,,,,N.A.,,,,,,,N.A.,,,,,,,,,N.A.,,,,,,,,,,,,,,,,,N.A.,,,,,,,,,,,,,,,,N.A.,N.A.,N.A.,N.A.,,,,,,,,,,N.A.,,,,,,,,,,,,,,,,,,,N.A.,,,N.A.,,N.A.,,,,,,,,,,,,,,,,,N.A.,,,,N.A.
01/07/2021,AGUA_TIM_04,15/07/2021 11:07,,,,,,,,,,,,,,,,N.A.,,,,N.A.,,,,,,,,,,,N.A.,,,,,,,,,,,,,N.A.,,,,,N.A.,,N.A.,,N.A.,N.A.,,,,,,,,,N.A.,,,,,,,,,,,,,,,,,,,,,N.A.,,,,,,N.A.,N.A.,,,,,,,,N.A.,,,,,,,,,,,,,,,,,,,,,,,,N.A.,,N.A.,,,,,,,,,,,,,,,,,N.A.,,,,,,,N.A.,,,,,,,,,N.A.,,,,,,,,,,,,,,,,,N.A.,,,,,,,,,,,,,,,,N.A.,N.A.,N.A.,N.A.,,,,,,,,,,N.A.,,,,,,,,,,,,,,,,,,,N.A.,,,N.A.,,N.A.,,,,,,,,,,,,,,,,,N.A.,,,,N.A.
