sitio_cod,zona,ano,mes,dia,paramet,unidade,result
RO030,S,2023,setembro,13.0,clorofila a,µg/l,1
RO030,S,2023,setembro,13.0,turbidez,ntu,"17,7"
RO050,S,2022,maio,10.0,turbidez,ntu,0.02
RO050,S,2022,julho,13.0,turbidez,ntu,7
RO050,S,2022,setembro,14.0,turbidez,ntu,13.4
RO050,S,2023,janeiro,18.0,turbidez,ntu,34.1
RO050,S,2022,novembro,23.0,turbidez,ntu,129
RO050,S,2017,janeiro,26.0,clorofila a,,1.07
RO050,S,2018,janeiro,10.0,clorofila a,,1.07
RO050,S,2019,janeiro,9.0,clorofila a,,1.07
RO050,S,2020,janeiro,9.0,clorofila a,,1.07
RO050,S,2021,janeiro,28.0,clorofila a,,1.07
RO050,S,2022,janeiro,20.0,clorofila a,,1.07
RO050,S,2017,marco,23.0,clorofila a,,1.07
RO050,S,2018,marco,15.0,clorofila a,,1.07
RO050,S,2019,marco,27.0,clorofila a,,1.07
RO050,S,2020,marco,19.0,clorofila a,,1.07
RO050,S,2022,marco,10.0,clorofila a,,1.07
RO050,S,2017,maio,4.0,clorofila a,,1.07
RO050,S,2018,maio,4.0,clorofila a,,1.07
RO050,S,2019,maio,8.0,clorofila a,,1.07
RO050,S,2020,maio,21.0,clorofila a,,1.07
RO050,S,2021,maio,6.0,clorofila a,,1.07
RO050,S,2016,julho,28.0,clorofila a,,1.07
RO050,S,2018,julho,11.0,clorofila a,,1.07
RO050,S,2019,julho,11.0,clorofila a,,1.07
RO050,S,2020,julho,9.0,clorofila a,,1.07
RO050,S,2021,julho,14.0,clorofila a,,1.07
RO050,S,2016,setembro,15.0,clorofila a,,1.07
RO050,S,2018,setembro,12.0,clorofila a,,1.07
RO050,S,2019,setembro,11.0,clorofila a,,1.07
RO050,S,2020,setembro,11.0,clorofila a,,1.07
RO050,S,2021,setembro,10.0,clorofila a,,1.07
RO050,S,2016,janeiro,17.0,clorofila a,,1.07
RO050,S,2018,janeiro,21.0,clorofila a,,1.07
RO050,S,2019,janeiro,12.0,clorofila a,,1.07
RO050,S,2021,janeiro,11.0,clorofila a,,1.07
RO050,S,2017,fevereiro,1.0,clorofila a,,1.07
RO050,S,2020,janeiro,18.0,clorofila a,,2.14
RO050,S,2016,marco,9.0,clorofila a,,2.67
RO050,S,2016,maio,18.0,clorofila a,,2.67
RO050,S,2015,janeiro,14.0,turbidez,ntu,2.91
RO050,S,2016,setembro,15.0,turbidez,ntu,4.16
RO050,S,2019,julho,11.0,turbidez,ntu,4.66
RO050,S,2014,julho,11.0,turbidez,ntu,5.6
RO050,S,2016,maio,18.0,turbidez,ntu,6.07
RO050,S,2014,setembro,11.0,turbidez,ntu,6.24
RO050,S,2016,julho,28.0,turbidez,ntu,6.57
RO050,S,2015,maio,20.0,turbidez,ntu,7.17
RO050,S,2015,julho,15.0,turbidez,ntu,7.19
RO050,S,2021,julho,14.0,turbidez,ntu,8.22
RO050,S,2021,marco,18.0,clorofila a,,8.54
RO050,S,2018,setembro,12.0,turbidez,ntu,8.72
RO050,S,2014,maio,17.0,turbidez,ntu,8.86
RO050,S,2019,setembro,11.0,turbidez,ntu,10.4
RO050,S,2014,janeiro,3.0,turbidez,ntu,10.5
RO050,S,2017,maio,4.0,turbidez,ntu,11
RO050,S,2016,janeiro,14.0,turbidez,ntu,12.1
RO050,S,2015,janeiro,4.0,turbidez,ntu,12.1
RO050,S,2017,marco,23.0,turbidez,ntu,12.2
RO050,S,2021,setembro,10.0,turbidez,ntu,13.6
RO050,S,2015,marco,10.0,turbidez,ntu,14.5
RO050,S,2018,janeiro,10.0,turbidez,ntu,15.4
RO050,S,2020,setembro,11.0,turbidez,ntu,15.5
RO050,S,2021,maio,6.0,turbidez,ntu,15.6
RO050,S,2018,maio,4.0,turbidez,ntu,15.8
RO050,S,2018,julho,11.0,turbidez,ntu,15.8
RO050,S,2019,marco,27.0,turbidez,ntu,17.1
RO050,S,2019,janeiro,9.0,turbidez,ntu,18.2
RO050,S,2020,julho,9.0,turbidez,ntu,18.4
RO050,S,2019,janeiro,12.0,turbidez,ntu,19
RO050,S,2019,maio,8.0,turbidez,ntu,19.1
RO050,S,2020,maio,21.0,turbidez,ntu,23.4
RO050,S,2017,janeiro,26.0,turbidez,ntu,23.5
RO050,S,2021,janeiro,28.0,turbidez,ntu,24.3
RO050,S,2015,setembro,9.0,turbidez,ntu,26.4
RO050,S,2021,janeiro,11.0,turbidez,ntu,26.6
RO050,S,2022,marco,10.0,turbidez,ntu,35.5
RO050,S,2021,marco,18.0,turbidez,ntu,37.6
RO050,S,2022,janeiro,20.0,turbidez,ntu,42.8
RO050,S,2016,marco,9.0,turbidez,ntu,49.1
RO050,S,2020,janeiro,9.0,turbidez,ntu,53.7
RO050,S,2016,janeiro,17.0,turbidez,ntu,53.9
RO050,S,2018,janeiro,21.0,turbidez,ntu,57.8
RO050,S,2018,marco,15.0,turbidez,ntu,70.1
RO050,S,2020,janeiro,18.0,turbidez,ntu,108
RO050,S,2020,marco,19.0,turbidez,ntu,228
RO050,S,2023,janeiro,18.0,clorofila a,µg/l,"2,14"
RO050,S,2023,janeiro,18.0,turbidez,ntu,"34,1"
RO050,S,2023,julho,12.0,clorofila a,µg/l,1
RO050,S,2023,julho,12.0,turbidez,ntu,"10,8"
RO050,S,2023,maio,9.0,clorofila a,µg/l,"3,20"
RO050,S,2023,maio,9.0,turbidez,ntu,"17,3"
RO050,S,2023,março,23.0,clorofila a,µg/l,"3,20"
RO050,S,2023,março,23.0,turbidez,ntu,"31,1"
RO050,S,2023,novembro,22.0,clorofila a,µg/l,"1,07"
RO050,S,2023,novembro,22.0,turbidez,ntu,"64,6"
RO050,S,2023,setembro,13.0,clorofila a,µg/l,1
RO050,S,2023,setembro,13.0,turbidez,ntu,"13,7"
RO060,S,2022,maio,10.0,turbidez,ntu,2.5
RO060,S,2022,julho,14.0,turbidez,ntu,3.88
RO060,S,2022,setembro,14.0,turbidez,ntu,10
RO060,S,2023,janeiro,18.0,turbidez,ntu,31.6
RO060,S,2022,novembro,23.0,turbidez,ntu,66.1
RO060,S,2017,janeiro,27.0,clorofila a,,1.07
RO060,S,2018,janeiro,10.0,clorofila a,,1.07
RO060,S,2019,janeiro,9.0,clorofila a,,1.07
RO060,S,2020,janeiro,9.0,clorofila a,,1.07
RO060,S,2021,janeiro,28.0,clorofila a,,1.07
RO060,S,2017,marco,23.0,clorofila a,,1.07
RO060,S,2018,marco,15.0,clorofila a,,1.07
RO060,S,2019,marco,27.0,clorofila a,,1.07
RO060,S,2020,marco,19.0,clorofila a,,1.07
RO060,S,2021,marco,18.0,clorofila a,,1.07
RO060,S,2022,marco,10.0,clorofila a,,1.07
RO060,S,2016,maio,18.0,clorofila a,,1.07
RO060,S,2017,maio,4.0,clorofila a,,1.07
RO060,S,2018,maio,4.0,clorofila a,,1.07
RO060,S,2019,maio,8.0,clorofila a,,1.07
RO060,S,2020,maio,21.0,clorofila a,,1.07
RO060,S,2016,julho,28.0,clorofila a,,1.07
RO060,S,2018,julho,11.0,clorofila a,,1.07
RO060,S,2019,julho,11.0,clorofila a,,1.07
RO060,S,2020,julho,9.0,clorofila a,,1.07
RO060,S,2021,julho,14.0,clorofila a,,1.07
RO060,S,2016,setembro,15.0,clorofila a,,1.07
RO060,S,2018,setembro,12.0,clorofila a,,1.07
RO060,S,2019,setembro,11.0,clorofila a,,1.07
RO060,S,2020,setembro,11.0,clorofila a,,1.07
RO060,S,2021,setembro,10.0,clorofila a,,1.07
RO060,S,2016,janeiro,17.0,clorofila a,,1.07
RO060,S,2018,janeiro,21.0,clorofila a,,1.07
RO060,S,2019,janeiro,12.0,clorofila a,,1.07
RO060,S,2021,janeiro,11.0,clorofila a,,1.07
RO060,S,2017,fevereiro,1.0,clorofila a,,1.07
RO060,S,2021,maio,6.0,clorofila a,,2.14
RO060,S,2016,marco,9.0,clorofila a,,2.67
RO060,S,2019,julho,11.0,turbidez,ntu,2.96
RO060,S,2016,maio,18.0,turbidez,ntu,2.99
RO060,S,2014,setembro,11.0,turbidez,ntu,3.43
RO060,S,2015,julho,16.0,turbidez,ntu,3.94
RO060,S,2021,julho,14.0,turbidez,ntu,4.12
RO060,S,2018,setembro,12.0,turbidez,ntu,4.2
RO060,S,2014,julho,11.0,turbidez,ntu,4.28
RO060,S,2015,janeiro,14.0,turbidez,ntu,4.43
RO060,S,2014,janeiro,3.0,turbidez,ntu,4.89
RO060,S,2016,julho,28.0,turbidez,ntu,5.07
RO060,S,2020,janeiro,18.0,clorofila a,,5.34
RO060,S,2014,maio,17.0,turbidez,ntu,5.72
RO060,S,2018,julho,11.0,turbidez,ntu,5.81
RO060,S,2021,setembro,10.0,turbidez,ntu,6.87
RO060,S,2016,setembro,15.0,turbidez,ntu,6.92
RO060,S,2015,setembro,9.0,turbidez,ntu,6.93
RO060,S,2019,setembro,11.0,turbidez,ntu,7.36
RO060,S,2015,maio,20.0,turbidez,ntu,9.39
RO060,S,2020,setembro,11.0,turbidez,ntu,9.7
RO060,S,2015,janeiro,4.0,turbidez,ntu,10.2
RO060,S,2021,maio,6.0,turbidez,ntu,10.3
RO060,S,2015,marco,12.0,turbidez,ntu,10.4
RO060,S,2016,janeiro,14.0,turbidez,ntu,11.1
RO060,S,2019,maio,8.0,turbidez,ntu,11.1
RO060,S,2017,marco,23.0,turbidez,ntu,11.6
RO060,S,2017,janeiro,27.0,turbidez,ntu,13.1
RO060,S,2021,janeiro,28.0,turbidez,ntu,13.1
RO060,S,2020,julho,9.0,turbidez,ntu,13.4
RO060,S,2018,maio,4.0,turbidez,ntu,17.2
RO060,S,2019,janeiro,9.0,turbidez,ntu,17.3
RO060,S,2016,janeiro,17.0,turbidez,ntu,17.3
RO060,S,2018,janeiro,10.0,turbidez,ntu,17.4
RO060,S,2017,maio,4.0,turbidez,ntu,19.3
RO060,S,2021,janeiro,11.0,turbidez,ntu,20.2
RO060,S,2016,marco,9.0,turbidez,ntu,20.3
RO060,S,2020,maio,21.0,turbidez,ntu,22.9
RO060,S,2022,janeiro,20.0,clorofila a,,25.6
RO060,S,2022,marco,10.0,turbidez,ntu,27.6
RO060,S,2022,janeiro,20.0,turbidez,ntu,31
RO060,S,2019,marco,27.0,turbidez,ntu,32.8
RO060,S,2020,marco,19.0,turbidez,ntu,41.4
RO060,S,2020,janeiro,9.0,turbidez,ntu,42.7
RO060,S,2018,janeiro,21.0,turbidez,ntu,47.2
RO060,S,2019,janeiro,12.0,turbidez,ntu,50
RO060,S,2021,marco,18.0,turbidez,ntu,53.2
RO060,S,2018,marco,15.0,turbidez,ntu,56.2
RO060,S,2020,janeiro,18.0,turbidez,ntu,78.8
RO060,S,2023,janeiro,18.0,clorofila a,µg/l,"2,14"
RO060,S,2023,janeiro,18.0,turbidez,ntu,"31,6"
RO060,S,2023,julho,12.0,clorofila a,µg/l,"2,14"
RO060,S,2023,julho,12.0,turbidez,ntu,"5,9"
RO060,S,2023,maio,9.0,clorofila a,µg/l,"3,20"
RO060,S,2023,maio,9.0,turbidez,ntu,"13,4"
RO060,S,2023,março,23.0,clorofila a,µg/l,"2,14"
RO060,S,2023,março,23.0,turbidez,ntu,"26,2"
RO060,S,2023,novembro,22.0,clorofila a,µg/l,"2,14"
RO060,S,2023,novembro,22.0,turbidez,ntu,"6,7"
RO060,S,2023,setembro,13.0,clorofila a,µg/l,"3,20"
RO060,S,2023,setembro,13.0,turbidez,ntu,"6,1"
RO060,S,2022,novembro,23.0,clorofila a,µg/l,"5,34"
RO100,S,2022,maio,12.0,turbidez,ntu,0.3
RO100,S,2022,julho,13.0,turbidez,ntu,2.47
RO100,S,2022,setembro,15.0,turbidez,ntu,4.55
RO100,S,2023,janeiro,19.0,turbidez,ntu,56
RO100,S,2022,novembro,24.0,turbidez,ntu,90.7
RO100,S,2017,janeiro,25.0,clorofila a,,1.07
RO100,S,2018,janeiro,10.0,clorofila a,,1.07
RO100,S,2019,janeiro,10.0,clorofila a,,1.07
RO100,S,2020,janeiro,9.0,clorofila a,,1.07
RO100,S,2021,janeiro,26.0,clorofila a,,1.07
RO100,S,2022,janeiro,19.0,clorofila a,,1.07
RO100,S,2018,marco,14.0,clorofila a,,1.07
RO100,S,2020,marco,17.0,clorofila a,,1.07
RO100,S,2022,marco,9.0,clorofila a,,1.07
RO100,S,2016,maio,17.0,clorofila a,,1.07
RO100,S,2016,maio,17.0,clorofila a,,1.07
RO100,S,2017,maio,3.0,clorofila a,,1.07
RO100,S,2018,maio,3.0,clorofila a,,1.07
RO100,S,2019,maio,8.0,clorofila a,,1.07
RO100,S,2020,maio,20.0,clorofila a,,1.07
RO100,S,2021,maio,5.0,clorofila a,,1.07
RO100,S,2016,julho,27.0,clorofila a,,1.07
RO100,S,2016,julho,27.0,clorofila a,,1.07
RO100,S,2018,julho,12.0,clorofila a,,1.07
RO100,S,2019,julho,11.0,clorofila a,,1.07
RO100,S,2020,julho,9.0,clorofila a,,1.07
RO100,S,2021,julho,13.0,clorofila a,,1.07
RO100,S,2016,setembro,14.0,clorofila a,,1.07
RO100,S,2016,setembro,14.0,clorofila a,,1.07
RO100,S,2018,setembro,11.0,clorofila a,,1.07
RO100,S,2019,setembro,11.0,clorofila a,,1.07
RO100,S,2020,setembro,9.0,clorofila a,,1.07
RO100,S,2021,setembro,9.0,clorofila a,,1.07
RO100,S,2016,janeiro,16.0,clorofila a,,1.07
RO100,S,2016,janeiro,16.0,clorofila a,,1.07
RO100,S,2017,janeiro,30.0,clorofila a,,1.07
RO100,S,2019,janeiro,12.0,clorofila a,,1.07
RO100,S,2021,janeiro,10.0,clorofila a,,1.07
RO100,S,2018,janeiro,20.0,clorofila a,,1.78
RO100,S,2017,marco,22.0,clorofila a,,2.14
RO100,S,2016,maio,17.0,turbidez,ntu,2.2
RO100,S,2016,maio,17.0,turbidez,ntu,2.2
RO100,S,2014,setembro,11.0,turbidez,ntu,2.36
RO100,S,2014,setembro,11.0,turbidez,ntu,2.36
RO100,S,2019,julho,11.0,turbidez,ntu,2.56
RO100,S,2016,marco,8.0,clorofila a,,2.67
RO100,S,2016,marco,8.0,clorofila a,,2.67
RO100,S,2014,janeiro,3.0,turbidez,ntu,3.18
RO100,S,2014,janeiro,3.0,turbidez,ntu,3.18
RO100,S,2016,julho,27.0,turbidez,ntu,3.26
RO100,S,2016,julho,27.0,turbidez,ntu,3.26
RO100,S,2018,setembro,11.0,turbidez,ntu,3.41
RO100,S,2015,janeiro,14.0,turbidez,ntu,4.16
RO100,S,2015,janeiro,14.0,turbidez,ntu,4.16
RO100,S,2018,julho,12.0,turbidez,ntu,4.16
RO100,S,2019,setembro,11.0,turbidez,ntu,4.71
RO100,S,2016,setembro,14.0,turbidez,ntu,4.73
RO100,S,2016,setembro,14.0,turbidez,ntu,4.73
RO100,S,2015,julho,15.0,turbidez,ntu,4.79
RO100,S,2015,julho,15.0,turbidez,ntu,4.79
RO100,S,2014,maio,19.0,turbidez,ntu,5.17
RO100,S,2014,maio,19.0,turbidez,ntu,5.17
RO100,S,2021,setembro,9.0,turbidez,ntu,5.42
RO100,S,2021,julho,13.0,turbidez,ntu,5.97
RO100,S,2015,janeiro,4.0,turbidez,ntu,6.65
RO100,S,2015,janeiro,4.0,turbidez,ntu,6.65
RO100,S,2021,marco,16.0,clorofila a,,7.48
RO100,S,2015,setembro,9.0,turbidez,ntu,7.81
RO100,S,2015,setembro,9.0,turbidez,ntu,7.81
RO100,S,2020,julho,9.0,turbidez,ntu,8.93
RO100,S,2020,setembro,9.0,turbidez,ntu,8.98
RO100,S,2019,maio,8.0,turbidez,ntu,10.4
RO100,S,2015,maio,20.0,turbidez,ntu,11.1
RO100,S,2015,maio,20.0,turbidez,ntu,11.1
RO100,S,2016,janeiro,14.0,turbidez,ntu,11.2
RO100,S,2016,janeiro,14.0,turbidez,ntu,11.2
RO100,S,2017,marco,22.0,turbidez,ntu,11.7
RO100,S,2021,maio,5.0,turbidez,ntu,13.3
RO100,S,2018,maio,3.0,turbidez,ntu,15
RO100,S,2015,marco,10.0,turbidez,ntu,16.9
RO100,S,2015,marco,10.0,turbidez,ntu,16.9
RO100,S,2016,marco,8.0,turbidez,ntu,18
RO100,S,2016,marco,8.0,turbidez,ntu,18
RO100,S,2017,janeiro,25.0,turbidez,ntu,20.4
RO100,S,2018,janeiro,10.0,turbidez,ntu,21.4
RO100,S,2019,janeiro,10.0,turbidez,ntu,23.1
RO100,S,2017,maio,3.0,turbidez,ntu,24.4
RO100,S,2020,maio,20.0,turbidez,ntu,28
RO100,S,2021,janeiro,26.0,turbidez,ntu,28.1
